43,GC1301_R,55.867770895760586,-4.291099290903467,Argyle Street to Sauchiehall Street
44,GH1001_L,55.8537827682205,-4.208741328572016,Gallowgate westbound Left Turn into EERR
45,GH1001_J,55.8537827682205,-4.208741328572016,Gallowgate westbound to roundabout
46,GG012A_S,55.86340122093017,-4.216127474018917,Alexandra Parade
47,GG012A_R,55.863337171675575,-4.213694634168933,Alexandra Parade to Armadale
48,GH1001_F,55.8537827682205,-4.208741328572016,EERR southbound internal to Gallowgate
49,GH1001_E,55.8537827682205,-4.208741328572016,Biggar St northbound from roundabout
50,GH1001_D,55.84828321696496,-4.21020252482527,EERR northbound to Gallowgate
51,GH1001_C,55.8537827682205,-4.208741328572016,Biggar St southbound
52,GH1001_B,55.85129181252292,-4.197783860320688,Gallowgate west to Holywell St
53,GH1001_A,55.8537827682205,-4.208741328572016,Gallowgate eastbound from roundabout
54,GK0351_V,55.836313908834434,-4.270291031106442,Pollokshaws Road inbound to Allison Street
55,GD120A_A,55.877285607163955,-4.3085747862544945,Clarence Drive e/b towards Hyndland Road
56,GK0351_T,55.83834658561153,-4.267774245631587,Pollokshaws Road outbound to Allison Street
57,GK0351_R,55.83699328827396,-4.269516121116813,Nithsdale Street
58,GA5051_V,55.85306846618108,-4.2466949406691255,Saltmarket northbound to Greendyke St
59,GA5051_U,55.85434316247106,-4.245793874097538,Greendyke Street
60,GB1301_X,55.84801444539721,-4.2542311608821075,Cumberland Street eastbound inside lane
61,GB1301_V,55.84801444539721,-4.2542311608821075,Hospital Street northbound
62,GA5051_P,55.85434316247106,-4.245793874097538,Bridgegate
63,GH002A_S,55.85555788324583,-4.237331491980359,Gallowgate East to Kent St
64,GB1301_T,55.84989585166228,-4.252103459291707,Hospital Street southbound to Cumberland Street
65,GH002A_R,55.85555788324583,-4.237331491980359,Gallowgate West to Kent St
66,GB1301_R,55.84801444539721,-4.2542311608821075,Cumberland Street eastbound outside lane
67,GA5051_H,55.85593615982788,-4.244687411447339,Saltmarket south to Greendyke St
68,GJ3551_W,55.81845089826761,-4.261284553016745,Clarkston Road NB R/T towards Old Castle Road
69,GJ3551_V,55.81845089826761,-4.261284553016745,Clarkston Road NB Ahead towards Old Castle Road
70,GJ3551_T,55.81845089826761,-4.261284553016745,Holmlea Road southbound towards Old Castle Road
71,GC0321_H,55.868337050735796,-4.308890778710218,Castlebank St to Hayburn St offside
72,GC0321_F,55.86841240916866,-4.31062152360615,Castlebank St eastbound nearside
73,GC0321_D,55.868337050735796,-4.308890778710218,Link Road to Hayburn St
74,GC0321_B,55.868337050735796,-4.308890778710218,Castlebank St to Hayburn St nearside
75,GC0321_A,55.86841240916866,-4.31062152360615,Castlebank St eastbound offside
76,GA1301_P,0,0,Broomielaw westbound from KGV Bridge
77,GL1151_D,55.849972125056624,-4.310980546666565,Broomloan Road southbound
78,GA1301_G,55.856875703704084,-4.262574198531883,York St R/T from Broomielaw
79,GL1151_C,55.84852706403615,-4.309920225454224,Dumbreck Road northbound to PRW / Dumbreck Rd
80,GD200A_S,55.870462248447126,-4.268079997790708,Maryhill Road outbound to Great Western Road
81,GL1151_B,55.849972125056624,-4.310980546666565,Paisley Road West westbound
82,GD200A_R,55.872895232727615,-4.269197016816533,Maryhill Road inbound towards G W R
83,GL1151_A,55.849972125056624,-4.310980546666565,Paisley Road West eastbound
84,GH312A_T,55.83806956683952,-4.231327608671311,s/b from Shawfield Dr from J2 / Poplin
85,GA1301_B,55.85686164638997,-4.264315098440796,Broomielaw westbound from York Street
86,GA1301_A,55.85686164638997,-4.264315098440796,Broomielaw to York Street.
87,GD0651_W,55.88870234315834,-4.320863340913476,Great Western Rd westbound R/T
88,GD0651_S,55.887688516051426,-4.317908255897963,Great Western Road to Ascot Ave
89,GD0651_R,55.88923959554618,-4.322398729442261,Great Western Rd to Ascot Ave.
90,GH312A_D,55.84248518977821,-4.226213727774215,Shawfield Drive southbound to Clyde Walkway
91,GB0751_V,55.84699480770674,-4.260817707095752,Eglinton Street northbound to Cumberland St
92,GB0751_T,55.85063225821452,-4.259974538694813,Eglinton Street southbound to Cumberland Street
93,GB0751_S,55.848092816760634,-4.254858740826407,Cathcart Road to Cumberland Street
94,GA4401_Y,55.86471962992503,-4.2489660093951676,Bus Station exit eastbound
95,GA4401_Q,55.86471962992503,-4.2489660093951676,Killermont St westbound R/T from N. Hanover St
96,GJ290A_N,55.83318476235378,-4.255720253928153,Cathcart Rd northbound
97,GA4401_N,55.865470928123024,-4.248673811036969,North Hanover St southbound to Killermont St
98,GJ290A_M,55.83514156835417,-4.256344636200412,Cathcart Rd southbound to Albert Rd
99,GA4401_M,55.86325987773686,-4.249664722294599,North Hanover St northbound to Killermont St
100,GA4401_K,55.865156707614595,-4.2540577042514345,Killermont Street St eastbound to North Hanover St
101,GL2801_S,55.855990477928046,-4.28518058528346,Govan Road westbound
102,GL2801_R,55.855990477928046,-4.28518058528346,Govan Road eastbound (f/l)
103,GC155A_A,55.869880197121404,-4.2955873194386385,Dumbarton Road inbound to Western Inf.
104,GL2801_B,55.85644820814138,-4.288115640401873,Govan Road eastbound (F/L)
105,GG267A_B,55.852166048604,-4.177430820965412,Shettleston Road to Blair Street
106,GG267A_A,55.852697985952794,-4.18342000725699,Shettleston Road to Blair Street
107,GA2101_C,55.862642993422256,-4.25782750543661,West Regent Street eastbound
108,GA2101_A,55.86335752086073,-4.257581303461147,West Regent Street eastbound
109,GK5141_R,55.80986784958291,-4.352285081796666,Woodneuk Rd Southbound
110,GB1551_W,55.84560870404568,-4.250146178756491,Westbound Right Turn into Camden Terrace
111,GL1821_X,55.84569171226189,-4.347644064242421,Paisley Road West eastbound R/T
112,GK5141_D,55.80819435245893,-4.349087964527667,Nitshill Rd Eastbound to Glen Moriston
113,GB1551_T,55.84560870404568,-4.250146178756491,Camden Terrace
114,GL1821_V,55.84569171226189,-4.347644064242421,Mosspark Drive
115,GK5141_B,55.81086661759488,-4.35504269022466,Nitshill Rd Westbound
116,GB1551_S,55.8451373881192,-4.2488889245192105,Caledonia Rd westbound to Camden Terr
117,GD1451_F,55.88368793243936,-4.326064624857545,Southbrae Drive Eastbound
118,GL1821_S,55.84574649238161,-4.3438293824379475,Paisley Road West westbound to Mosspark Dr
119,GD1451_E,55.88368793243936,-4.326064624857545,Crow Road Southbound RT
120,GL1821_R,55.84569171226189,-4.347644064242421,Paisley Road West eastbound
121,GD1451_D,0,0,Crow Road Southbound
122,GD1451_C,55.88537132047088,-4.325445764623142,Crow Road Northbound
123,GI0601_W,55.838280729980546,-4.240475302309936,M74 off-ramp eastbound inside
124,GI0601_V,55.837623810988134,-4.24150756825777,Polmadie Rd northbound to M74 eastbound
125,GG2151_V,55.85820833060708,-4.2244925690859905,Bellgrove St northbound
126,GI0601_T,55.83840070086405,-4.239316294000794,Polmadie Road southbound to M74 eastbound
127,GG2151_T,55.85820833060708,-4.2244925690859905,Westercraig southbound (one way SB)
128,GG2151_S,55.858936631359896,-4.229935365584897,Duke St. eastbound to Bellgrove
129,GI0601_R,55.838280729980546,-4.240475302309936,M74 off-ramp eastbound outside
130,GG2151_R,55.85828743430807,-4.221109441773829,Duke St. westbound
131,GK0501_D,55.83432823150459,-4.274151768372783,Pollokshaws Road outbound to Minard Road
132,GK0501_C,55.83022560271131,-4.281177758397061,Pollokshaws Road inbound to Minard Road
133,GK0501_B,55.83155999993093,-4.278525255393111,Langside Avenue
134,GK0501_A,55.83155999993093,-4.278525255393111,Minard Road
135,GH338B_A,55.840448271219856,-4.214086215304658,Dalmarnock Road eastbound to Birkwood St. EB
136,GF215A_V,55.86916841037575,-4.190178569819827,Cumbernauld Rd northbound to Naver St
137,GA5201_D,55.85898462824174,-4.24163534267433,High St southbound to Bell St
138,GF215A_T,55.87289491528983,-4.185305090000423,Cumbernauld Rd southbound to Naver St
139,GA5201_B,55.857593538264496,-4.242513960854066,Bell St westbound
140,GA5201_A,55.857593538264496,-4.242513960854066,Bell St eastbound
141,GB0141_V,55.85158947840783,-4.2655900781266585,West Street to Wallace St northbound outside lanes
142,GB0141_U,55.85158947840783,-4.2655900781266585,West Street to Wallace St northbound inside lane
143,GA1551_J,0,0,Argyle Street w/b from Oswald Street
144,GG2581_F,55.85507451899186,-4.1978377008337,Shettleston Road westbound to Duke St inside lane
145,GK5051_T,55.802872682850285,-4.332618614081079,Kyleakin Road Southbound
146,GK5051_S,55.802872682850285,-4.332618614081079,Nitshill Rd Westbound to M77
147,GK5051_R,55.802872682850285,-4.332618614081079,Nitshill Rd Eastbound to Loganswell Rd
148,GG2581_C,55.85347866716663,-4.197619759233908,Duke St. to Duke St East
149,GG2581_B,55.85507451899186,-4.1978377008337,Shettleston Road westbound to Duke St outside lane
150,GL1301_T,0,0,Paisley Road West westbound
151,GG2581_A,55.855537380135324,-4.199094167081915,Shettleston Road eastbound to Duke St East
152,GL1301_S,0,0,Jura St
153,GL1301_R,0,0,Paisley Road West eastbound
154,GD2251_S,55.88085188241169,-4.27488979510388,Maryhill Road outbound towards Fire Station
155,GH337A_B,55.838817486281165,-4.210815172545751,Dalmarnock Road westbound to Birkwood St
156,GK4591_B,55.82978431166565,-4.363084679123617,Crookston Rd northbound
157,GD2251_R,55.884272417997686,-4.280430756019544,Maryhill Road inbound to Fire Station
158,GK4591_A,55.82519424957813,-4.363412974588296,Crookston Rd southbound
159,GL2621_T,55.85534127437887,-4.295912000825322,Govan Rd Northbound
160,GC0051_G,55.86298912434018,-4.275139671119664,Elderslie Street North
161,GA4651_V,55.851641793066776,-4.252955398146887,Gorbals Street n/b to Victoria Bridge
162,GC0051_F,55.86298912434018,-4.275139671119664,Elderslie Street South
163,GC0051_E,55.863004166197506,-4.26994652479772,St Vincent Street West to Elderslie St
164,GA4651_T,55.85544548450444,-4.2499000269930995,Stockwell Street Southbound
165,GC0051_D,55.86335655106783,-4.280051584897541,Argyle Street to Elderslie Street
166,GA0571_V,55.86071079831662,-4.26466695088232,Douglas St Northbound from Cadogan St
167,GA4651_S,55.85306846618108,-4.2466949406691255,Clyde Street westbound to Stockwell St
168,GA4651_R,55.85459359919607,-4.250777504302567,Clyde Street Eastbound
169,GG1171_D,55.8713589959702,-4.15929168603979,Stepps Road NB R/T into Gartloch Rd (E)
170,GG1171_C,55.8713589959702,-4.15929168603979,Stepps Road
171,GG1171_B,55.8713589959702,-4.15929168603979,Gartloch Road (E)
172,GG1171_A,55.8713589959702,-4.15929168603979,Borthwick Street
173,GA0571_N,55.86074562868264,-4.263262680588069,Waterloo St Westbound inside to Douglas St
174,GD0801_C,55.86859136135907,-4.273517317222294,Lynedoch Street
175,GD0801_A,55.86859136135907,-4.273517317222294,Woodlands Road Southbound to Lynedoch Street
176,GL2621_A,55.856319862762184,-4.293077545943547,Pacific Dr eastbound
177,GB0051_W,55.85346935109566,-4.264533143297823,West Street to Kingston Street northbound outside lane
178,GB0051_V,55.85346935109566,-4.264533143297823,West Street to Kingston Street northbound inside lane
179,GA0571_A,55.85446008403985,-4.399991394749131,London Road e/b to Kent St
180,GJ2721_D,55.84099938064535,-4.255965319946867,Cathcart Rd southbound
181,GJ2721_C,55.8385788515332,-4.257102807066136,Cathcart Rd northbound to Butterbiggins Rd
182,GB0051_P,55.8540775415451,-4.2705442792127775,Paisley Road eastbound to West St
183,GK4071_N,55.82290712495427,-4.3339935479513025,Barrhead Rd westbound
184,GA2351_X,0,0,Clyde Street eastbound outside to Jamaica St
185,GK4071_M,55.82290712495427,-4.3339935479513025,Barrhead Rd eastbound
186,GK4071_L,55.82290712495427,-4.3339935479513025,M77 (S) off slip
187,GA2351_T,55.857358231217226,-4.257345082995339,Jamaica Street southbound
188,GA2351_R,0,0,Clyde Street eastbound inside to Jamaica St
189,GB1371_V,55.85115292224621,-4.251185643226779,St Lukes Place
190,GB1371_T,55.85115292224621,-4.251185643226779,Mosque Avenue
191,GB1371_S,55.85073160838996,-4.248668943422793,Ballater Street westbound to Hospital Street
192,GK075A_V,55.824007454336886,-4.286433579730818,Kilmarnock Road inbound to Regwood Street
193,GB1371_R,55.851641793066776,-4.252955398146887,Ballater Street eastbound
194,GK075A_T,55.82939717889304,-4.282231025872089,Kilmarnock Road outbound to Regwood Street
195,GC1701_B,55.87075684038703,-4.304942286054396,Dumbarton Road westbound to Merkland St
196,GC1701_A,55.87064592943,-4.312768318622652,Dumbarton Road eastbound to Merkland St
197,GD3051_H,55.87421673437225,-4.261856533560074,Possil Road outbound towards Dawson Road
198,GD3051_E,55.87722640946398,-4.25800277726196,Possil Road towards Garscube Road
199,GD3051_D,55.87421673437225,-4.261856533560074,Garscube Road inbound
200,GA5451_X,55.86610225828142,-4.234741368662251,Alexandra Parade westbound outside lane
201,GD3051_C,55.87421673437225,-4.261856533560074,St. Georges Road
202,GA5451_W,55.86610225828142,-4.234741368662251,Motorway off ramp to Castle Street
203,GD3051_B,55.869474137490016,-4.260238050256818,Garscube Road outbound
204,GA5451_V,55.86610225828142,-4.234741368662251,Royal Inf. exit road.
205,GD3051_A,55.87421673437225,-4.261856533560074,Possil Road
206,GA5451_T,55.86892629053878,-4.234631894010382,Castle Street to Alexandra Parade inside lane
207,GA1371_V,55.86200642341537,-4.261658002478851,West Campbell Street northbound to West George
208,GA5451_S,55.8648959825708,-4.235838776125701,Castle St. to Royal Inf.
209,GA5451_R,55.86610225828142,-4.234741368662251,Alexandra Parade westbound inside lane
210,GA1371_R,55.862793485966634,-4.260888701639254,West George Street eastbound
211,GD207A_S,55.872895232727615,-4.269197016816533,Maryhill Road outbound towards North Woodside Road
212,GD207A_R,55.87727488988267,-4.271483016005292,Maryhill Road inbound towards North Woodside Road
213,GG230A_B,55.85844787652515,-4.213704101269799,Duke St. westbound to Armadale St
214,GG230A_A,55.8584809679963,-4.218851393281489,Duke St. eastbound to Armadale St
215,GG0951_D,55.856418954457396,-4.131650865724423,Hallhill Rd NE bound
216,GG0951_C,55.856418954457396,-4.131650865724423,Wellhouse Rd SB
217,GG0951_B,55.856418954457396,-4.131650865724423,Edinburgh Rd WB
218,GH4501_I,55.83494562438461,-4.171373617863877,Fullarton road s/b exit
219,GG0951_A,0,0,Edinburgh Rd EB
220,GH4501_G,55.83494562438461,-4.171373617863877,M74  w/b off ramp to Fullarton Roundabout
221,GB1281_L,55.844977471651255,-4.254678295894366,Cathcart Rd southbound to Gushetfaulds
222,GH2201_V,55.846237591099275,-4.211508112277718,Clyde Gateway n/b to London Rd
223,GH2201_T,55.8537827682205,-4.208741328572016,EERR southbound to London Rd
224,GH2201_S,55.84877298237073,-4.215949574483969,London Rd eastbound to EERR
225,GH2201_R,55.84828321696496,-4.21020252482527,London Rd westbound from Dalriada St
226,GE0101_D,55.87722640946398,-4.25800277726196,Possil Road towards Saracen Street
227,GE0101_C,55.877817017279945,-4.254711645832184,Craighall Road Northbound
228,GE0101_B,55.877817017279945,-4.254711645832184,Keppochhill Rd
229,GE0101_A,55.88124988427647,-4.254239193260252,Saracen Street inbound towards Possil Road
230,GC0201_G,0,0,Finnieston Street Southbound Outside to Stobcross Rd
231,GC0201_D,0,0,Finnieston Street Southbound Inside to Stobcross Rd
232,GC0201_C,0,0,Finnieston St northbound
233,GC152A_D,55.867770895760586,-4.291099290903467,Argyle Street to Bunhouse Road
234,GC152A_C,55.869255453811626,-4.293424537058428,Dumbarton Road inbound to Bunhouse Rd
235,GE1851_W,55.87497143981196,-4.232837091703733,St Rollox inside lane
236,GE1851_V,55.874547733504926,-4.23290868048078,Springburn Road to St Rollox
237,GE1851_T,55.877432004962884,-4.232450801952621,Springburn Road to St Rollox
238,GA4801_D,55.86054138016148,-4.248916255633903,South Fredrick Street southbound to Ingram St
239,GE1851_S,55.87497143981196,-4.232837091703733,St Rollox outside lane
240,GA4801_C,55.85884629712235,-4.248722403924477,Glassford Street Northbound
241,GA4801_B,55.85987416120498,-4.248542105351628,Ingram Street Westbound
242,GA4801_A,55.85987416120498,-4.248542105351628,Ingram Street Eastbound
243,GG1751_C,0,0,Westerhouse Road s/b
244,GG1751_B,0,0,Auchinlea Road
245,GD0101_D,55.873246529133404,-4.274508823704148,Napiershall St
246,GD0101_B,55.872108663928536,-4.27188461677686,GWR to Napiershall St. outside  lane
247,GD0101_A,55.874065200819885,-4.277865846584336,GWR to Napiershall St
248,GC2411_P,55.88872133163287,-4.379636987834195,Rothesay Dock
249,GC2411_N,55.88820586620821,-4.378405994326701,Dumbarton Road outbound to Rothesay Dock
250,GC2411_M,55.8901481600755,-4.3830029701595805,Dumbarton Road inbound to Rothesay Dock
251,GA2501_D,55.86166519308943,-4.256747975989879,Renfield Street southbound to Gordon Street
252,GL0051_X,55.85004193417577,-4.27006921345104,Carnoustie Street southbound L/T into Scotland St
253,GK4651_B,55.83439854367952,-4.362901520241973,Crookston Rd northbound
254,GK4651_A,55.82978431166565,-4.363084679123617,Crookston Rd southbound
255,GL0051_T,55.85004193417577,-4.27006921345104,Carnoustie Street southbound R/T into Scotland St
256,GL0051_S,55.85004193417577,-4.27006921345104,Scotland Street westbound
257,GL0051_R,55.85004193417577,-4.27006921345104,Scotland Street eastbound to Carnoustie Street
258,GA0201_T,55.86622273501129,-4.272324002547774,Newton St to Bath St.
259,GA0201_S,55.86535322957377,-4.271713820525437,Bath St
260,GG255A_M,55.85770927856076,-4.202780258898108,Duke St. eastbound to Carntyne Rd
261,GJ0151_H,55.828675711683786,-4.2462459300343385,Prospecthill Road W/B outside lane to Aikenhead Rd
262,GE222A_B,55.88224510327222,-4.230696535665819,Atlas Road
263,GE222A_A,55.88224510327222,-4.230696535665819,Atlas Road Eastbound
264,GJ0151_D,55.82909494165667,-4.247403803764283,Aikenhead Road southbound to Prospecthill Rd
265,GJ0151_C,55.82323892165255,-4.24965237124026,Aikenhead Road northbound
266,GJ0151_B,55.828675711683786,-4.2462459300343385,Prospecthill Road W/B inside lanes to Aikenhead Rd
267,GC1001_B,55.86535322957377,-4.271713820525437,Berkeley St westbound to Elderslie St
268,GJ0151_A,55.828587567541454,-4.2471350209492575,Prospecthill Road eastbound
269,GA5601_P,55.86401203541582,-4.237002596556166,Glebe St northbound to Stirling Road
270,GA5601_N,55.86454316832663,-4.2374486732751135,Stirling Road southbound
271,GA5601_M,55.863038502211154,-4.239631508654216,Stirling Road northbound to Glebe St
272,GK0901_D,55.81622173575236,-4.288498854238693,Kilmarnock Road outbound from Newlands Road
273,GK0901_C,55.81622173575236,-4.288498854238693,Kilmarnock Road inbound (from Ledi Road)
274,GK0901_B,55.81622173575236,-4.288498854238693,Merrylee Road
275,GK0901_A,55.81622173575236,-4.288498854238693,Netherauldhouse Road
276,GA1951_V,0,0,Hope Street northbound to Bothwell Street
277,GA1951_R,55.86119359980324,-4.259916784760814,Bothwell Street
278,GL315A_A,55.86467112018305,-4.335028343528403,Govan Road w/b from Holmfauld Road
279,GK0051_C,55.844030574000264,-4.262195023600539,Eglinton Street northbound to Devon Street
280,GK0051_B,55.846415821975725,-4.261023702817237,Devon St
281,GK0051_A,55.846415821975725,-4.261023702817237,Kilbirnie St
282,GG0251_Y,55.86247580567433,-4.204104879670823,Aberdour to Cumbernauld (westbound)
283,GA3301_S,55.86082859817526,-4.251393874889331,St Vincent Place to Buchanan St
284,GE0351_X,55.893303943096925,-4.260504316831646,R/T into Ashgill Road
285,GE0351_T,55.890818780368626,-4.259288231746152,Balmore Road towards Ashgill Road
286,GE0351_S,55.893303943096925,-4.260504316831646,Ashgill Road
287,GG0251_F,55.862668615009014,-4.2078873689089065,Cumbernauld Road southbound-reduction loop
288,GE0351_R,55.89557340592638,-4.263675388864068,Balmore Rd inbound towards Ashgill Rd
289,GD2651_X,55.89394772975637,-4.2970889096571705,R/T into Bantaskin Street
290,GG0251_C,55.862668615009014,-4.2078873689089065,Cumbernauld Rd
291,GL1701_H,55.84574649238161,-4.3438293824379475,Paisley Road West R/T into Berryknowes Road
292,GG0251_A,55.86312216682784,-4.211157335242776,Alexandra Parade to Cumbernauld
293,GD2651_T,55.89394772975637,-4.2970889096571705,Bantaskin Street
294,GD2651_S,55.892298344834174,-4.294448402866206,Maryhill Road outbound towards Bantaskin Street
295,GL1701_E,55.84574649238161,-4.3438293824379475,Berryknowes Road
296,GH0151_V,55.85526881737797,-4.2260182328994995,Abercromby Street
297,GD2651_R,55.89670336618549,-4.299203285213263,Maryhill Road inbound towards Bantaskin Street
298,GL1701_C,55.84557284125432,-4.3420936538593775,Paisley Road West R/T into Berryknowes Road
299,GL1701_B,55.84557284125432,-4.3420936538593775,Paisley Road West westbound to Berryknowes
300,GH0151_T,55.85526881737797,-4.2260182328994995,Bellgrove Street
301,GH0151_S,55.855840661390054,-4.232650064049586,Gallowgate east to Bellgrove St
302,GL1701_A,55.84569171226189,-4.347644064242421,Paisley Road West eastbound to Berryknowes Rd
303,GH0151_R,55.85501551869743,-4.223127678534548,Gallowgate west to Bellgrove St
304,GF0251_T,55.87839021402277,-4.194167303027818,Provanmill Rd n/b to Royston Rd
305,GF0251_R,55.87839021402277,-4.194167303027818,Royston Rd e/b
306,GF0251_A,55.878817107346244,-4.191393528638299,Robroyston Rd s/b
307,GA0100_S,55.85682576437342,-4.265287732434472,Broomielaw /  Brown Street (gen traffic E/B)
308,GK1701_C,55.834358617646494,-4.284150690340004,Minard Rd southbound exit
309,GK1701_B,55.834358617646494,-4.284150690340004,Darnley Rd westbound exit
310,GD0351_G,55.87777179017829,-4.2897700247368356,QMD filter to GWR
311,GK1701_A,55.834358617646494,-4.284150690340004,Darnley Rd eastbound exit
312,GD0351_D,55.87777179017829,-4.2897700247368356,QMD
313,GD0351_C,55.87777179017829,-4.2897700247368356,Byres Road
314,GD0351_B,55.877007164778846,-4.287390830137925,GWR to QMD.
315,GD0351_A,55.880612456886276,-4.297452132876691,Great Western Rd to Queen Margaret Dr
316,GA2751_T,55.865281629386,-4.25508782149662,Renfield Street southbound to Sauchiehall Street
317,GB0451_G,55.8537771620326,-4.260013363076228,Commerce Street n/bound to Kingston Street
318,GH3251_X,55.844494367966725,-4.21997103772343,Dalmarnock Road right turn to Dunn St
319,GB0451_F,55.85387507563732,-4.258597023695879,Kingston Street to Commerce Street  outside lane
320,GH3251_W,55.844494367966725,-4.21997103772343,Dunn St. southbound nearside lane
321,GH3251_V,55.844494367966725,-4.21997103772343,Dunn St
322,GH3251_T,55.844494367966725,-4.21997103772343,Dunn St. southbound offside lane
323,GB0451_B,55.85387507563732,-4.258597023695879,Kingston Street to Commerce Street inside lane
324,GH3251_S,55.845487003307056,-4.221241682068287,Dalmarnock Road eastbound to Dunn St
325,GH3251_R,55.84296866880256,-4.217360281901309,Dalmarnock Road n/b to Dunn St
326,GG1051_T,55.866837896546805,-4.1552208441953615,Stepps Road n/b
327,GG1051_S,55.866837896546805,-4.1552208441953615,Blairlummock Road w/b towards Stepps Road
328,GG1051_P,55.866837896546805,-4.1552208441953615,Bellrock Street  e/b
329,GA4101_G,55.86054138016148,-4.248916255633903,George Square westbound to Queen St offside
330,GA4101_C,55.86082859817526,-4.251393874889331,Queen Street
331,GA4101_B,55.86054138016148,-4.248916255633903,George Square westbound to Queen St nearside
332,GC125A_F,0,0,Argyle Street towards Kelvinhaugh Street
333,GC125A_E,0,0,Argyle Street towards Kelvinhaugh Street:
334,GC168A_S,55.87079060330597,-4.302178891179889,Dumbarton Road westbound to Stewartville
335,GJ2601_S,55.835572558348154,-4.249007310223754,Calder St westbound to Hollybrook St
336,GC168A_R,55.870903123151656,-4.309602593194837,Dumbarton Road eastbound to Stewartville Rd
337,GJ2601_P,55.836493016106985,-4.254203016225868,Hollybrook Street
338,GC168A_N,55.87054393290359,-4.299990352159061,Dumbarton Road eastbound to Hyndland Rd
339,GJ0301_V,55.81929977405216,-4.250286990737608,Aikenhead Road northbound to Kings Park Ave
340,GJ0301_T,55.82323892165255,-4.24965237124026,Aikenhead Road southbound to Kings Park Ave
341,GJ0301_S,55.82016283016515,-4.2502729750640285,Kings Park Avenue westbound
342,GJ0301_R,55.82016283016515,-4.2502729750640285,Kings Park Avenue eastbound
343,GD1151_S,55.87688583684907,-4.306408729759056,Hyndland Rd northbound
344,GD1151_R,55.87688583684907,-4.306408729759056,Hyndland Rd southbound
